,273614N,378604X,BC187,DBVPG1106,DBVPG1373,DBVPG6765,L_1374,NCYC361,SK1,UWOPS05_217_3,UWOPS05_227_2,UWOPS83_787_3,UWOPS87_2421,Y12,Y55,YJM975,YJM978,YJM981,YPS128,YPS606,YS2,YS9
YIL157C,-18277.609523809522,-18406.609523809522,-18281.609523809522,-18582.585069968787,-18281.609523809522,-18281.609523809522,-18281.609523809522,-18281.609523809522,-18260.609523809522,-18124.609523809522,-18124.609523809522,-18836.040293040292,-18217.609523809522,-18406.609523809522,-18281.609523809522,-18281.609523809522,-18281.609523809522,-18281.609523809522,-18836.040293040292,-18836.040293040292,-18281.609523809522,-18406.609523809522
YIL162W,-47117.75833333334,-49106.857142857145,-48849.857142857145,-48893.857142857145,-48753.12903225807,-48849.857142857145,-48849.857142857145,-48753.12903225807,-46894.68506493506,-48874.273109243695,-49510.09523809524,-48682.857142857145,-48446.857142857145,-47841.21428571428,-49047.857142857145,-48795.12903225807,-48849.857142857145,-48795.12903225807,-48682.857142857145,-48682.857142857145,-49930.12903225807,-49520.00476190476
YIR004W,-34679.14835618458,-34440.14835618458,-34440.14835618458,-34440.14835618458,-33988.63081232494,-34440.14835618458,-34292.14835618458,-33988.63081232494,-34609.14835618458,-34144.14835618458,-34144.14835618458,-34986.5,-34294.14835618458,-33597.14835618458,-34440.14835618458,-33988.63081232494,-33988.63081232494,-33988.63081232494,-34518.64835618458,-34518.64835618458,-34440.14835618458,-34276.14835618458
YIR006C,-130422.63445998443,-131130.63445998443,-130439.63445998443,-130851.63445998443,-130802.63445998443,-131130.63445998443,-130370.34474153299,-130523.63445998443,-130282.63445998443,-131284.17525252525,-131284.17525252525,-129950.63445998443,-130123.63445998443,-130072.63445998443,-130742.63445998443,-130802.63445998443,-130439.63445998443,-130439.63445998443,-131043.63445998443,-131362.63445998443,-130523.63445998443,-130470.63445998443
YIR008C,-35347.885714285716,-35347.885714285716,-35547.0,-35547.0,-35347.885714285716,-35347.885714285716,-35347.885714285716,-35347.885714285716,-35167.393939393936,-35728.972527472535,-35309.98351648352,-35163.393939393936,-35156.393939393936,-34933.35747126437,-35347.885714285716,-35347.885714285716,-35347.885714285716,-35347.885714285716,-35313.98351648352,-35313.98351648352,-35347.885714285716,-35751.44603174603
YIR031C,-50474.903191579666,-50889.0,-50474.903191579666,-50474.903191579666,-50474.903191579666,-50743.802777777775,-50474.903191579666,-50474.903191579666,-50889.0,-50542.927777777775,-50542.927777777775,-50471.927777777775,-50412.927777777775,-50889.0,-50352.36111111111,-50474.903191579666,-50474.903191579666,-50474.903191579666,-50355.98418803419,-50355.98418803419,-50474.903191579666,-50196.100000000006
YIR034C,-33979.67857142857,-33736.67857142857,-33979.67857142857,-33758.67857142857,-33758.67857142857,-33979.67857142857,-33979.67857142857,-33758.67857142857,-33979.67857142857,-33515.67857142857,-33515.67857142857,-33720.67857142857,-33647.67857142857,-33216.771428571425,-33261.771428571425,-33758.67857142857,-33979.67857142857,-33979.67857142857,-33083.771428571425,-33083.771428571425,-33758.67857142857,-33287.771428571425
YIR035C,-28324.13333333333,-28026.13888888889,-28442.13333333333,-28200.13333333333,-28200.13333333333,-28442.13333333333,-28442.13333333333,-28200.13333333333,-28256.13333333333,-27864.13888888889,-27864.13888888889,-27923.13888888889,-27864.13888888889,-28026.13888888889,-27858.13888888889,-28200.13333333333,-28442.13333333333,-28442.13333333333,-27982.13888888889,-27982.13888888889,-28200.13333333333,-28403.13333333333
YIR037W,-14444.111111111111,-14466.111111111111,-14444.111111111111,-14444.111111111111,-14444.111111111111,-14444.111111111111,-14444.111111111111,-14444.111111111111,-14264.111111111111,-13860.245192307691,-13860.245192307691,-14466.111111111111,-13860.245192307691,-14264.111111111111,-14287.111111111111,-14444.111111111111,-14444.111111111111,-14444.111111111111,-14263.111111111111,-14263.111111111111,-14444.111111111111,-14444.111111111111
YIR038C,-21477.462121212124,-21296.462121212124,-21487.790692640694,-21487.790692640694,-21477.462121212124,-21487.790692640694,-21398.462121212124,-21477.462121212124,-21398.462121212124,-21581.466666666667,-21581.466666666667,-20822.553391053392,-21581.466666666667,-21670.09107142857,-20674.220923520923,-21477.462121212124,-21477.462121212124,-21477.462121212124,-21129.462121212124,-21129.462121212124,-21477.462121212124,-21218.790692640694
YJL001W,-18070.54640637141,-18055.012315462314,-17794.558333333334,-17794.558333333334,-17794.558333333334,-17794.558333333334,-17794.558333333334,-17794.558333333334,-18055.012315462314,-18055.012315462314,-18055.012315462314,-18002.704623154623,-18055.012315462314,-18055.012315462314,-17794.558333333334,-17794.558333333334,-17794.558333333334,-17794.558333333334,-18055.012315462314,-18055.012315462314,-17794.558333333334,-17794.558333333334
YJL002C,-41284.95,-41242.95,-41379.95,-41242.92948717949,-41379.95,-41379.95,-41379.95,-41379.95,-41322.95,-40897.401612903224,-40897.401612903224,-41437.95,-40931.401612903224,-41242.95,-41379.95,-41379.95,-41379.95,-41379.95,-41143.95,-41143.95,-41379.95,-41442.95
YJL005W,-170910.24362519203,-171060.3696756122,-169436.65119047617,-170203.3696756122,-169660.65119047617,-170529.3696756122,-170203.3696756122,-169660.65119047617,-169917.24362519203,-170774.49509803922,-170774.49509803922,-170481.7713804714,-170075.7713804714,-168935.58510737628,-170203.3696756122,-169660.65119047617,-169660.65119047617,-169536.65119047617,-170306.7713804714,-170306.7713804714,-169660.65119047617,-171053.3696756122
YJL008C,-52340.73333333333,-52340.73333333333,-53413.78629908104,-52423.73333333333,-52423.73333333333,-52423.73333333333,-52458.73333333333,-52423.73333333333,-52481.73333333333,-52562.73333333333,-52562.73333333333,-52403.73333333333,-52447.73333333333,-52430.73333333333,-52423.73333333333,-52423.73333333333,-52423.73333333333,-52423.73333333333,-52340.73333333333,-52340.73333333333,-52423.73333333333,-52340.73333333333
YJL010C,-54028.87413632118,-54028.87413632118,-53863.40191409896,-54244.87413632119,-54244.87413632119,-54682.87413632119,-53863.40191409896,-54264.87413632119,-53702.87413632119,-54603.87413632118,-54603.87413632118,-54406.87413632119,-54142.87413632118,-54028.87413632118,-54293.87413632119,-54244.87413632119,-54244.87413632119,-54244.87413632119,-54142.87413632118,-54142.87413632118,-54244.87413632119,-53877.87413632119
YJL011C,-11738.408974358974,-11738.408974358974,-11777.408974358974,-11777.408974358974,-11777.408974358974,-11777.408974358974,-11775.07564102564,-11777.408974358974,-11777.408974358974,-11779.908974358974,-11779.908974358974,-12083.266117216117,-11777.408974358974,-11738.408974358974,-11777.408974358974,-11777.408974358974,-11777.408974358974,-11777.408974358974,-11777.408974358974,-11777.408974358974,-11777.408974358974,-11777.408974358974
YJL012C,-67464.5,-67079.5,-65320.510899315734,-65320.510899315734,-65320.510899315734,-65320.510899315734,-65320.510899315734,-65320.510899315734,-66912.5,-66885.5,-66885.5,-66999.5,-66779.5,-67392.97701149427,-65550.51089931573,-65320.510899315734,-65320.510899315734,-65320.510899315734,-66892.5,-66892.5,-65320.510899315734,-66590.5
YJL014W,-48659.65097402598,-48753.76136363637,-48753.76136363637,-48753.76136363637,-48753.76136363637,-48753.76136363637,-48753.76136363637,-48753.76136363637,-48715.76136363637,-48316.65097402598,-48316.65097402598,-48743.65097402598,-48743.65097402598,-48659.65097402598,-48753.76136363637,-48753.76136363637,-48753.76136363637,-48753.76136363637,-48724.76136363637,-48724.76136363637,-48753.76136363637,-48703.65097402598
YJL020C,-96175.43368421053,-95194.62666666668,-94212.62666666668,-94988.62666666668,-95183.62666666668,-94869.62666666668,-94969.62666666668,-94582.62666666668,-94109.82504504503,-92223.22518037517,-91839.88015873016,-95379.47916666666,-94985.67911877396,-93746.82504504504,-94444.62666666668,-95194.62666666668,-94343.62666666668,-95194.62666666668,-95274.27666666667,-93426.48481822836,-95183.62666666668,-94698.82504504504
YJL026W,-37226.537037037044,-35664.77638888889,-37298.912612612614,-35664.77638888889,-35685.77638888889,-35664.77638888889,-35664.77638888889,-35685.77638888889,-36055.00652173913,-35403.156089743585,-35403.156089743585,-35101.156089743585,-36954.912612612614,-36411.079279279285,-36055.00652173913,-35685.77638888889,-35664.77638888889,-35664.77638888889,-35450.156089743585,-35450.156089743585,-35685.77638888889,-35664.77638888889
YJL034W,-65272.362407031775,-64477.362407031775,-64181.362407031775,-64181.362407031775,-64180.362407031775,-64181.362407031775,-64190.362407031775,-64180.362407031775,-64966.5170289855,-64368.63690476191,-64368.63690476191,-65081.562745098025,-64025.72303921569,-65192.94761904761,-64966.5170289855,-64180.362407031775,-64180.362407031775,-64181.362407031775,-64119.362407031775,-64119.362407031775,-64180.362407031775,-64964.94761904761
YJL039C,-140246.07828116755,-140526.91563467492,-140397.26563467493,-140378.26563467493,-140407.26563467493,-140378.26563467493,-140407.26563467493,-140407.26563467493,-140323.21161450088,-140710.7564952863,-140710.7564952863,-140755.91563467492,-140232.91563467492,-140861.90302963293,-140323.21161450088,-140407.26563467493,-140407.26563467493,-140378.26563467493,-141007.67828116755,-141007.67828116755,-140407.26563467493,-139804.90302963293
YJL041W,-70275.62051282052,-70820.62051282052,-69783.62051282052,-69467.62051282052,-69467.62051282052,-69467.62051282052,-69597.62051282052,-70093.62051282052,-70089.62051282052,-69857.62051282052,-70547.62051282052,-71172.62051282052,-70922.62051282052,-70573.96666666667,-70089.62051282052,-69739.62051282052,-70001.62051282052,-69539.62051282052,-70279.28650086756,-70575.28650086756,-69783.62051282052,-70286.62051282052
YJL042W,-127565.59004329007,-127695.24999999999,-127492.71312021314,-127426.02586206896,-127597.71312021314,-127356.71312021314,-126997.71312021314,-127597.71312021314,-127180.11813186812,-126913.24999999999,-126913.24999999999,-127313.24999999999,-127181.02586206896,-127589.59004329007,-127180.11813186812,-127597.71312021314,-127597.71312021314,-126467.07510646533,-127016.24999999999,-127016.24999999999,-127597.71312021314,-127568.24999999999
YJL052W,-35849.571839080454,-35681.571839080454,-35924.571839080454,-35924.571839080454,-35924.571839080454,-35924.571839080454,-35924.571839080454,-35924.571839080454,-35993.571839080454,-35924.571839080454,-35924.571839080454,-35681.571839080454,-35924.571839080454,-35849.571839080454,-35993.571839080454,-35924.571839080454,-35924.571839080454,-35924.571839080454,-35681.571839080454,-35681.571839080454,-35924.571839080454,-36295.57183908046
YJL055W,-22051.352380952383,-21887.06666666667,-21961.852380952383,-21961.852380952383,-21961.852380952383,-21961.852380952383,-21961.852380952383,-21961.852380952383,-21886.044927536233,-21930.852380952383,-21930.852380952383,-22782.691666666666,-21961.852380952383,-22051.352380952383,-21886.044927536233,-21961.852380952383,-21961.852380952383,-21961.852380952383,-22111.9,-22111.9,-21961.852380952383,-21961.852380952383
YJL060W,-35631.558333333334,-35953.58252688172,-36728.724436090226,-36117.78235653235,-36927.724436090226,-36728.724436090226,-36728.724436090226,-36928.224436090226,-35709.558333333334,-36381.77988896708,-36381.77988896708,-35910.7705982906,-37021.724436090226,-35344.558333333334,-35709.558333333334,-36927.724436090226,-36927.724436090226,-36927.724436090226,-35783.78235653235,-35783.78235653235,-36928.224436090226,-36728.724436090226
YJL063C,-23301.672413793105,-23912.5,-23731.5,-23765.5,-23731.5,-23765.5,-23693.5,-23731.5,-23687.257142857143,-23890.369565217392,-23890.369565217392,-24080.5,-23765.5,-23912.5,-23687.257142857143,-23731.5,-23731.5,-23731.5,-24069.369565217392,-24069.369565217392,-23731.5,-23210.75
YJL080C,-104005.41974517383,-105860.07816411315,-105129.97816411314,-105732.97816411314,-105360.97816411314,-105299.97816411314,-105298.97816411314,-105360.97816411314,-104947.83550677048,-105012.77976190476,-105012.77976190476,-105127.36277949777,-104643.77034252297,-105552.36277949777,-104947.83550677048,-105360.97816411314,-105360.97816411314,-105360.97816411314,-104804.3822239422,-104804.3822239422,-105360.97816411314,-105346.36277949777
YJL081C,-42098.369047619046,-41788.369047619046,-42098.369047619046,-42098.369047619046,-42098.369047619046,-42098.369047619046,-42098.369047619046,-42098.369047619046,-41127.588961038964,-41786.16103896104,-41786.16103896104,-41514.03333333334,-41514.03333333334,-41546.03333333333,-41127.588961038964,-42098.369047619046,-42098.369047619046,-42098.369047619046,-41514.03333333334,-41514.03333333334,-42098.369047619046,-41609.03333333334
YJL082W,-65978.93333333332,-64716.0,-65570.93333333332,-65984.93333333332,-65570.93333333332,-66030.93333333332,-65570.93333333332,-65570.93333333332,-64601.13636363637,-65031.52473118279,-65031.52473118279,-64767.933333333334,-65188.625,-64126.649999999994,-64601.13636363637,-65570.93333333332,-65570.93333333332,-65570.93333333332,-64188.33333333333,-64188.33333333333,-65570.93333333332,-65280.93333333332
YJL097W,-16681.575623582765,-16900.35615384615,-16867.251709401713,-17622.855555555554,-17622.855555555554,-17622.855555555554,-17622.855555555554,-17622.855555555554,-17676.305555555555,-16913.23218923933,-16913.23218923933,-16681.575623582765,-16559.575623582765,-16681.575623582765,-17676.305555555555,-17622.855555555554,-17622.855555555554,-17622.855555555554,-16681.575623582765,-16681.575623582765,-17622.855555555554,-16681.575623582765
YJL104W,-11486.45312915617,-11379.45312915617,-11379.45312915617,-11379.45312915617,-11379.45312915617,-11379.45312915617,-11379.45312915617,-11379.45312915617,-11294.7244679481,-11368.95312915617,-11368.95312915617,-11379.45312915617,-11379.45312915617,-11379.45312915617,-11294.7244679481,-11379.45312915617,-11379.45312915617,-11379.45312915617,-10915.281700584741,-10915.281700584741,-11379.45312915617,-11379.45312915617
YJL109C,-148905.36363636365,-147962.87370600415,-148097.87370600415,-147946.21428571426,-148097.87370600415,-148097.87370600415,-148351.87370600415,-148097.87370600415,-149677.5794117647,-148955.21428571426,-148955.21428571426,-148406.37370600415,-147823.87370600415,-148458.37370600415,-149677.5794117647,-148097.87370600415,-148097.87370600415,-148097.87370600415,-149238.7142857143,-149238.7142857143,-148097.87370600415,-149285.7142857143
YJL111W,-49090.877683675346,-49122.877683675346,-49109.877683675346,-49109.877683675346,-49109.877683675346,-49109.877683675346,-49109.877683675346,-49109.877683675346,-49337.877683675346,-48949.877683675346,-48949.877683675346,-49160.877683675346,-48949.877683675346,-49401.877683675346,-49337.877683675346,-49109.877683675346,-49109.877683675346,-49109.877683675346,-49160.877683675346,-49160.877683675346,-49109.877683675346,-49401.877683675346
YJL115W,-21214.973809523806,-21138.548241518827,-21118.548241518827,-21138.548241518827,-21599.973809523806,-21118.548241518827,-21121.548241518827,-21599.973809523806,-21497.21587301587,-21019.789417989414,-21019.789417989414,-20992.548241518827,-21019.789417989414,-21180.548241518827,-21497.21587301587,-21599.973809523806,-21599.973809523806,-21599.973809523806,-21332.548241518827,-21332.548241518827,-21599.973809523806,-21118.548241518827
YJL117W,-26228.732699000044,-26756.56965552178,-26627.56965552178,-26627.56965552178,-26627.56965552178,-26627.56965552178,-24798.522926093516,-26627.56965552178,-26228.732699000044,-26692.888960145465,-26692.888960145465,-26085.732699000044,-26041.70583207642,-26446.732699000044,-26228.732699000044,-26627.56965552178,-26627.56965552178,-26627.56965552178,-26228.732699000044,-26228.732699000044,-26627.56965552178,-26446.732699000044
YJL123C,-37819.13005464481,-38265.81225296443,-38233.13005464481,-38363.13005464481,-38168.69672131148,-38489.13005464481,-38168.69672131148,-38168.69672131148,-37880.296721311475,-37834.52105263158,-37989.52105263158,-38376.52105263158,-37527.52105263158,-38358.969090909086,-37880.296721311475,-38168.69672131148,-38343.130054644804,-38343.130054644804,-37571.65386416862,-37571.65386416862,-38168.69672131148,-38175.796721311475
